Date,Subject,Year,brightness_median,brightness_stdev,hue_median,hue_stdev,saturation_stdev
1966-02-11,All Cartoons,1966,244,89.9993,0,10.635,1.1437
1966-02-13,Southerners,1966,255,77.2016,0,14.9839,1.2941
1966-02-13,All Cartoons,1966,255,77.2016,0,14.9839,1.2941
1966-02-15,All Cartoons,1966,251,81.6912,0,10.6286,1.2152
1966-02-16,All Cartoons,1966,8,112.5287,0,15.1061,1.2578
1966-02-17,All Cartoons,1966,250,91.425,0,10.1064,1.1568
1966-02-18,All Cartoons,1966,253,91.2151,0,14.4824,1.2254
1966-02-20,All Cartoons,1966,252,81.8608,0,10.8401,1.1215
1966-02-22,All Cartoons,1966,215,86.3157,0,13.9712,1.0443
1966-02-23,All Cartoons,1966,246,86.533,0,10.2556,0.7107
1966-02-24,All Cartoons,1966,250,89.2656,0,13.8952,0.8018
1966-02-25,Southerners,1966,186,86.1273,0,10.3614,1.3221
1966-02-25,All Cartoons,1966,186,86.1273,0,10.3614,1.3221
1966-02-27,All Cartoons,1966,223,89.2087,0,14.5558,0.8001
1966-03-01,All Cartoons,1966,250,89.8315,0,11.328,1.0667
1966-03-02,All Cartoons,1966,241,99.7192,0,13.4239,1.3784
1966-03-03,All Cartoons,1966,253,77.4069,0,8.9643,0.8338
1966-03-04,All Cartoons,1966,254,81.3273,0,13.7074,0.9758
1966-03-06,All Cartoons,1966,246,87.4022,0,11.0753,1.1432
1966-03-08,Southerners,1966,253,80.3423,0,14.0504,0.9275
1966-03-08,All Cartoons,1966,253,80.3423,0,14.0504,0.9275
1966-03-09,All Cartoons,1966,251,84.3235,0,10.9826,1.1276
1966-03-10,All Cartoons,1966,246,89.4214,0,14.7695,0.7039
1966-03-11,All Cartoons,1966,179,99.8667,0,9.7745,0.6478
1966-03-13,All Cartoons,1966,253,89.6591,0,17.2848,1.294
1966-03-15,All Cartoons,1966,255,80.2696,0,6.8418,0.7782
1966-03-16,All Cartoons,1966,198,96.7998,0,14.1999,1.275
1966-03-17,All Cartoons,1966,245,95.9145,0,11.672,1.1196
1966-03-18,All Cartoons,1966,254,81.3071,0,13.5217,0.6027
1966-03-20,All Cartoons,1966,226,87.5187,0,11.1737,1.0537
1966-03-22,All Cartoons,1966,251,86.8455,0,14.3668,1.2158
1966-03-23,All Cartoons,1966,229,92.3789,0,10.572,1.0979
1966-03-24,All Cartoons,1966,238,90.3891,0,13.203,0.9879
1966-03-25,All Cartoons,1966,251,97.8622,0,10.06,0.7218
1966-03-27,All Cartoons,1966,253,97.379,0,13.2968,0.8336
1966-03-29,All Cartoons,1966,249,85.3594,0,10.3971,1.0886
1966-03-30,All Cartoons,1966,251,93.3514,0,9.4874,0.4823
1966-03-31,All Cartoons,1966,253,89.1048,0,12.9519,1.3532
1966-04-01,Southerners,1966,249,95.0867,0,13.6562,0.867
1966-04-01,All Cartoons,1966,249,95.0867,0,13.6562,0.867
1966-04-03,All Cartoons,1966,246,83.5872,0,10.1116,1.0819
1966-04-05,All Cartoons,1966,246,90.8725,0,14.5119,1.0455
1966-04-06,All Cartoons,1966,171,108.5804,0,9.7494,1.0517
1966-04-07,All Cartoons,1966,248,90.5725,0,12.9839,0.4812
1966-04-08,All Cartoons,1966,170,89.0501,0,10.0777,1.0939
1966-04-10,All Cartoons,1966,239,93.0777,0,13.6952,1.278
1966-04-12,All Cartoons,1966,239,89.0012,0,9.9708,0.5974
1966-04-13,All Cartoons,1966,255,79.5837,0,12.8638,0.805
1966-04-14,All Cartoons,1966,251,80.9388,0,10.6628,1.0246
1966-04-15,All Cartoons,1966,240,95.9333,0,14.2161,1.2119
1966-04-17,All Cartoons,1966,253,96.3285,0,11.0181,1.0184
1966-04-19,All Cartoons,1966,248,88.7163,0,13.9433,1.396
1966-04-20a,All Cartoons,1966,246,105.8069,0,9.6962,1.164
1966-04-20b,All Cartoons,1966,232,89.1454,0,15.7384,1.2047
1966-04-21,All Cartoons,1966,251,79.9115,0,10.914,0.6582
1966-04-22,All Cartoons,1966,254,89.9901,0,13.3044,1.1652
1966-04-24,All Cartoons,1966,253,83.7125,0,10.5596,0.5964
1966-04-26,All Cartoons,1966,254,98.294,0,13.1834,1.283
1966-04-27,All Cartoons,1966,251,84.8624,0,7.6214,0.8604
1966-04-28,All Cartoons,1966,244,91.4426,0,14.4109,1.2799
1966-04-29,All Cartoons,1966,245,91.515,0,9.9026,0.59
1966-05-01,Southerners,1966,164,107.6679,0,14.088,0.7976
1966-05-01,All Cartoons,1966,164,107.6679,0,14.088,0.7976
1966-05-03,All Cartoons,1966,251,80.5104,0,11.1734,1.3385
1966-05-04,All Cartoons,1966,143,111.1669,0,17.1349,1.4261
1966-05-05,All Cartoons,1966,252,90.1696,0,10.5742,0.6949
1966-05-06,All Cartoons,1966,253,77.664,0,14.5374,1.3938
1966-05-08,All Cartoons,1966,203,84.9856,0,10.1243,0.8878
1966-05-10,All Cartoons,1966,220,103.2791,0,13.6573,1.3138
1966-05-11,All Cartoons,1966,252,89.3972,0,8.4479,0.8629
1966-05-12,All Cartoons,1966,254,75.6919,0,16.2298,1.1364
1966-05-13,All Cartoons,1966,255,72.3173,0,12.0973,0.9503
1966-05-15,All Cartoons,1966,246,88.8404,0,9.8192,0.4043
1966-05-17,All Cartoons,1966,254,86.0339,0,9.9328,0.631
1966-05-18,All Cartoons,1966,253,88.0861,0,14.209,1.1105
1966-05-19,All Cartoons,1966,252,92.3893,0,9.4509,1.0744
1966-05-20,All Cartoons,1966,161,104.2566,0,13.9245,1.0415
1966-05-22,All Cartoons,1966,254,74.7357,0,12.5363,0.6012
1966-05-24,All Cartoons,1966,254,77.0067,0,15.9644,1.1662
1966-05-25,All Cartoons,1966,225,92.0543,0,10.3141,1.1174
1966-05-26,All Cartoons,1966,248,91.8282,0,13.8452,1.0726
1966-05-27,All Cartoons,1966,254,86.408,0,8.5553,1.064
1966-05-29,All Cartoons,1966,252,77.8624,0,14.1508,1.4458
1966-05-31,All Cartoons,1966,186,91.2205,0,10.8521,1.0779
1966-06-01,All Cartoons,1966,246,80.5776,0,13.9073,1.1552
1966-06-02,All Cartoons,1966,242,93.1582,0,10.114,1.313
1966-06-03,All Cartoons,1966,251,85.5286,0,15.5692,1.0519
1966-06-05,All Cartoons,1966,250,79.8233,0,7.9193,0.8171
1966-06-07,All Cartoons,1966,244,88.8943,0,12.6131,0.608
1966-06-08,All Cartoons,1966,253,82.2145,0,10.989,0.6153
1966-06-09,All Cartoons,1966,162,88.4116,0,15.1131,1.0209
1966-06-10,All Cartoons,1966,254,88.1379,0,10.2266,0.6722
1966-06-12,All Cartoons,1966,225,90.978,0,15.1015,1.2992
1966-06-14,All Cartoons,1966,253,84.3278,0,10.8292,1.1625
1966-06-15,All Cartoons,1966,197,78.5497,0,14.1843,1.0838
1966-06-16,All Cartoons,1966,136,101.1251,0,10.7051,0.6379
1966-06-17,Southerners,1966,253,75.181,0,13.2615,1.1326
1966-06-17,All Cartoons,1966,253,75.181,0,13.2615,1.1326
1966-06-19,All Cartoons,1966,246,86.1952,0,11.5118,1.0782
1966-06-21,All Cartoons,1966,197,82.0738,0,15.0626,1.2765
1966-06-22,All Cartoons,1966,207,90.7869,0,11.1759,1.0829
1966-06-23,All Cartoons,1966,252,86.4755,0,13.6493,1.2016
1966-06-24,All Cartoons,1966,254,77.8965,0,11.6515,1.2859
1966-06-26,All Cartoons,1966,255,75.2945,0,13.1295,0.7214
1966-06-28,All Cartoons,1966,239,95.6473,0,7.7837,0.7535
1966-06-29,All Cartoons,1966,255,74.1894,0,12.9171,0.6555
1966-06-30,All Cartoons,1966,254,78.1393,0,12.2904,0.959
1966-07-01,All Cartoons,1966,244,99.6319,0,13.87,0.8865
1966-07-03,All Cartoons,1966,249,76.5259,0,10.0244,0.6959
1966-07-05,All Cartoons,1966,254,73.8748,0,10.0819,0.4123
1966-07-06,All Cartoons,1966,209,104.6071,0,10.3705,0.7903
1966-07-07,All Cartoons,1966,247,88.7256,0,15.2924,0.9434
1966-07-08,All Cartoons,1966,40,108.9761,0,10.4888,0.7522
1966-07-10,All Cartoons,1966,253,75.1805,0,14.3366,0.6851
1966-07-12,All Cartoons,1966,255,85.7406,0,7.2715,0.7416
1966-07-13,All Cartoons,1966,245,86.3945,0,14.0412,1.0248
1966-07-14,All Cartoons,1966,208,89.5806,0,10.9104,1.1022
1966-07-15,All Cartoons,1966,149,99.8267,0,14.5397,1.5003
1966-07-17,All Cartoons,1966,252,88.842,0,9.9938,1.1217
1966-07-19,All Cartoons,1966,223,89.5428,0,15.5478,1.051
1966-07-20,All Cartoons,1966,209,99.6167,0,10.4417,0.7066
1966-07-21,All Cartoons,1966,246,93.6299,0,16.359,1.3024
1966-07-22,All Cartoons,1966,250,93.7193,0,8.096,0.733
1966-07-24,All Cartoons,1966,254,97.2829,0,14.1084,0.9716
1966-07-26,All Cartoons,1966,254,85.7998,0,7.4472,0.7911
1966-07-27,All Cartoons,1966,247,89.3495,0,13.9168,1.0132
1966-07-28,Southerners,1966,224,90.4953,0,10.3208,1.131
1966-07-28,All Cartoons,1966,224,90.4953,0,10.3208,1.131
1966-07-29,All Cartoons,1966,242,86.83,0,15.8147,1.301
1966-07-31,All Cartoons,1966,254,77.5554,0,10.8547,1.1058
1966-08-02,All Cartoons,1966,251,89.1095,0,14.4812,1.124
1966-08-03,All Cartoons,1966,252,85.6073,0,10.8273,1.0757
1966-08-04,All Cartoons,1966,254,90.9933,0,13.7557,0.7251
1966-08-05,All Cartoons,1966,255,79.0455,0,9.4858,1.1076
1966-08-07,All Cartoons,1966,246,85.6381,0,14.1441,1.4273
1966-08-09,All Cartoons,1966,254,87.614,0,10.1663,1.1128
1966-08-10,All Cartoons,1966,255,78.0939,0,9.3881,0.4315
1966-08-11,All Cartoons,1966,254,96.7427,0,6.8508,0.7522
1966-08-12,All Cartoons,1966,246,93.0894,0,14.2123,1.101
1966-08-14,All Cartoons,1966,208,96.7752,0,9.6079,0.6413
1966-08-16,All Cartoons,1966,249,90.4855,0,12.7214,0.5794
1966-08-17,All Cartoons,1966,237,95.9328,0,7.4879,0.8318
1966-08-18,All Cartoons,1966,249,87.7768,0,13.3903,0.7181
1966-08-19,All Cartoons,1966,203,105.8908,0,8.368,0.7399
1966-08-21,All Cartoons,1966,253,90.0606,0,9.068,0.4665
1966-08-23,All Cartoons,1966,238,91.0297,0,11.4381,1.0761
1966-08-24,All Cartoons,1966,102,98.9994,0,14.1111,1.4505
1966-08-25,All Cartoons,1966,250,92.9963,0,10.5751,1.0794
1966-08-26,All Cartoons,1966,22,105.6255,0,13.4863,0.9733
1966-08-28,All Cartoons,1966,252,95.2795,0,11.0822,1.3363
1966-08-30,All Cartoons,1966,218,94.0529,0,13.8655,0.753
1966-08-31,All Cartoons,1966,255,89.6782,0,10.6378,0.9338
1966-09-01,All Cartoons,1966,254,95.4557,0,13.4834,1.0742
1966-09-02,All Cartoons,1966,254,84.9507,0,9.1242,1.2132
1966-09-04,All Cartoons,1966,250,85.9556,0,13.7153,1.5387
1966-09-06,All Cartoons,1966,253,81.3891,0,10.1458,1.1027
1966-09-07,All Cartoons,1966,231,95.9429,0,13.5838,1.1918
1966-09-08,All Cartoons,1966,255,65.0498,0,9.5646,1.0633
1966-09-09,All Cartoons,1966,254,83.8511,0,14.1614,0.9749
1966-09-11,Southerners,1966,69,105.556,0,6.9873,0.8199
1966-09-11,All Cartoons,1966,69,105.556,0,6.9873,0.8199
1966-09-13,All Cartoons,1966,249,89.3374,0,11.0955,0.3814
1966-09-14,All Cartoons,1966,251,84.1984,0,7.8962,0.7593
1966-09-15,All Cartoons,1966,248,87.5875,0,14.9551,0.9856
1966-09-16,All Cartoons,1966,212,85.5206,0,12.8894,1.0674
1966-09-18,All Cartoons,1966,203,97.8119,0,15.3759,1.5039
1966-09-20,All Cartoons,1966,202,89.2475,0,10.2854,1.1317
1966-09-21,All Cartoons,1966,207,87.0302,0,14.1171,1.1789
1966-09-22,All Cartoons,1966,242,91.1511,0,10.3332,1.0183
1966-09-23,All Cartoons,1966,246,97.1824,0,16.2584,1.3251
1966-09-25,All Cartoons,1966,230,85.4319,0,9.1034,0.8423
1966-09-27,All Cartoons,1966,252,84.1369,0,13.0811,1.0053
1966-09-28,All Cartoons,1966,248,90.8571,0,9.4852,0.8482
1966-09-29,All Cartoons,1966,244,94.2549,0,14.2771,0.9277
1966-09-30,All Cartoons,1966,238,96.8908,0,10.9411,0.6573
1966-10-02,All Cartoons,1966,243,97.2452,0,16.8025,1.3825
1966-10-04,All Cartoons,1966,244,95.1004,0,9.4946,0.6062
1966-10-05,All Cartoons,1966,255,72.1084,0,13.5215,0.6837
1966-10-06,All Cartoons,1966,254,85.6771,0,8.897,0.7609
1966-10-07,All Cartoons,1966,254,81.7886,0,13.3492,1.12
1966-10-09,All Cartoons,1966,231,88.568,0,10.3465,1.1335
1966-10-11,All Cartoons,1966,200,100.3536,0,14.2162,1.2787
1966-10-12,All Cartoons,1966,249,72.472,0,8.5103,0.7771
1966-10-13,All Cartoons,1966,254,85.7591,0,13.846,1.0613
1966-10-14,All Cartoons,1966,254,79.9403,0,10.6905,1.3664
1966-10-16,All Cartoons,1966,254,84.3143,0,14.5336,0.7425
1966-10-18,All Cartoons,1966,251,92.0718,0,9.1856,0.8392
1966-10-19,All Cartoons,1966,248,94.8669,0,14.8813,1.0593
1966-10-20,All Cartoons,1966,253,91.4613,0,7.7579,0.82
1966-10-21,All Cartoons,1966,248,88.3915,0,13.2274,0.7183
1966-10-23,All Cartoons,1966,252,81.7151,0,9.0402,0.8428
1966-10-25,All Cartoons,1966,255,95.104,0,12.3658,0.5397
1966-10-26,All Cartoons,1966,250,96.846,0,10.1221,1.2559
1966-10-27,All Cartoons,1966,251,78.0707,0,8.8116,0.6998
1966-10-28,All Cartoons,1966,248,87.7072,0,9.4,1.143
1966-10-30,All Cartoons,1966,224,101.3868,0,13.9759,1.0916
1966-11-01,All Cartoons,1966,251,86.3215,0,10.5925,0.6326
1966-11-02,All Cartoons,1966,245,89.7238,0,13.8391,1.2737
1966-11-03,All Cartoons,1966,244,83.6509,0,11.1195,0.719
1966-11-04,All Cartoons,1966,247,84.4714,0,14.2737,1.0819
1966-11-06,All Cartoons,1966,249,80.0512,0,10.3058,0.7058
1966-11-08,All Cartoons,1966,253,82.4527,0,12.9215,1.0195
1966-11-09,All Cartoons,1966,94,113.1665,0,10.3336,0.6325
1966-11-10,All Cartoons,1966,254,78.9701,0,13.8723,0.5627
1966-11-11,All Cartoons,1966,250,90.8087,0,12.104,1.3366
1966-11-13,All Cartoons,1966,220,82.2488,0,14.5985,1.4154
1966-11-15,All Cartoons,1966,240,92.7991,0,10.1192,1.197
1966-11-16,All Cartoons,1966,254,87.5051,0,15.7011,1.2556
1966-11-17,All Cartoons,1966,186,95.7331,0,10.2176,0.7877
1966-11-18,All Cartoons,1966,237,88.4183,0,13.4548,0.6815
1966-11-20,All Cartoons,1966,255,75.0487,0,7.5994,0.7541
1966-11-22,All Cartoons,1966,247,90.7976,0,13.2695,1.402
1966-11-23,All Cartoons,1966,252,82.0291,0,11.6949,1.3175
1966-11-24,All Cartoons,1966,252,83.9761,0,13.9757,1.0903
1966-11-25,All Cartoons,1966,251,81.5975,0,11.1747,1.1225
1966-11-27,All Cartoons,1966,254,84.9518,0,14.9822,1.0785
1966-11-29,All Cartoons,1966,212,100.0151,0,10.2965,1.1169
1966-11-30,All Cartoons,1966,230,82.7111,0,14.1701,1.3241
1966-12-01,All Cartoons,1966,255,83.7515,0,11.8078,1.3148
1966-12-02,All Cartoons,1966,254,78.3355,0,15.0375,1.1816
1966-12-04,All Cartoons,1966,128,113.0181,0,12.2233,1.1411
1966-12-06,All Cartoons,1966,251,82.0458,0,12.9744,1.3648
1966-12-07,All Cartoons,1966,190,93.698,0,10.0448,1.1199
1966-12-08,All Cartoons,1966,246,92.1904,0,11.2949,0.6493
1966-12-09,All Cartoons,1966,254,82.573,0,11.5819,0.9574
1966-12-11,All Cartoons,1966,254,83.2126,0,16.792,1.1468
1966-12-13,All Cartoons,1966,229,83.7482,0,10.3996,0.593
1966-12-14,All Cartoons,1966,250,83.5152,0,14.4171,1.3838
1966-12-15,All Cartoons,1966,254,89.5761,0,10.2697,1.0631
1966-12-16,All Cartoons,1966,217,93.8903,0,14.4154,1.1037
1966-12-18,All Cartoons,1966,255,80.5845,0,9.9478,0.6618
1966-12-20,All Cartoons,1966,253,86.0216,0,16.3605,1.3078
1966-12-21,All Cartoons,1966,203,89.0993,0,10.3794,0.9666
1966-12-22,All Cartoons,1966,242,88.9347,0,13.5752,1.4551
1966-12-23,All Cartoons,1966,255,84.0592,0,10.3205,0.8281
1966-12-27,All Cartoons,1966,253,88.5738,0,13.2499,0.6757
1966-12-28,All Cartoons,1966,251,87.7821,0,11.3262,1.3093
1966-12-29,All Cartoons,1966,141,90.9744,0,13.6744,1.1494
1966-12-30,All Cartoons,1966,163,105.1752,0,10.3746,0.6074
1967-01-01,All Cartoons,1967,161,106.7266,0,14.8764,1.2283
1967-01-03,All Cartoons,1967,248,87.7502,0,7.2888,0.7321
1967-01-04,All Cartoons,1967,248,93.1745,0,14.3542,1.0531
1967-01-05,All Cartoons,1967,241,101.1494,0,8.177,0.7398
1967-01-06,All Cartoons,1967,251,85.5242,0,15.225,1.1444
1967-01-08,All Cartoons,1967,162,100.3117,0,7.7531,0.7549
1967-01-10,All Cartoons,1967,254,90.1043,0,10.9974,0.6114
1967-01-11,All Cartoons,1967,251,87.4086,0,10.3348,1.0938
1967-01-12,All Cartoons,1967,253,76.1042,0,14.605,1.1157
1967-01-13,All Cartoons,1967,229,88.3846,0,11.3012,1.0795
1967-01-15,All Cartoons,1967,249,92.6116,0,13.6923,1.2315
1967-01-17,All Cartoons,1967,181,100.0813,0,10.1758,0.7475
1967-01-18,All Cartoons,1967,249,87.9342,0,13.636,1.0584
1967-01-19,All Cartoons,1967,255,67.9801,0,11.8256,0.676
1967-01-20,All Cartoons,1967,226,87.9995,0,14.0181,1.4079
1967-01-22,All Cartoons,1967,251,88.1269,0,7.9196,0.8336
1967-01-24,All Cartoons,1967,253,85.6372,0,13.8607,1.1008
1967-01-25,All Cartoons,1967,251,79.8605,0,9.8305,0.8499
1967-01-26,All Cartoons,1967,253,81.75,0,12.3466,0.4839
1967-01-27,All Cartoons,1967,255,73.9735,0,10.0254,0.6544
1967-01-29,All Cartoons,1967,239,84.3559,0,13.5871,1.142
1967-01-31,All Cartoons,1967,254,80.2465,0,9.7009,1.0723
1967-02-01,All Cartoons,1967,191,93.6527,0,13.912,0.9501
1967-02-02,All Cartoons,1967,252,86.1418,0,6.6825,0.7791
1967-02-03,All Cartoons,1967,166,89.7494,0,13.8403,0.834
1967-02-05,All Cartoons,1967,252,87.7591,0,10.8691,0.6649
1967-02-07,All Cartoons,1967,254,75.4923,0,9.9678,0.4651
1967-02-08,All Cartoons,1967,225,73.2319,0,12.2939,1.1506
1967-02-09,All Cartoons,1967,252,80.0904,0,12.739,0.5665
1967-02-10,All Cartoons,1967,254,82.0115,0,10.9037,1.3354
1967-02-12,All Cartoons,1967,247,81.8414,0,16.0769,1.3248
1967-02-14,All Cartoons,1967,200,102.8139,0,10.2247,1.1088
1967-02-15,All Cartoons,1967,246,81.1711,0,14.2956,1.1117
1967-02-16,All Cartoons,1967,215,93.9509,0,9.7345,1.0999
1967-02-17,All Cartoons,1967,231,84.0819,0,14.8537,1.2039
1967-02-19,All Cartoons,1967,216,75.4497,0,11.7435,1.3618
1967-02-21,All Cartoons,1967,255,71.8223,0,14.0302,1.058
1967-02-22,All Cartoons,1967,253,84.4318,0,12.06,1.1414
1967-02-23,All Cartoons,1967,255,76.2636,0,13.9776,1.0541
1967-02-24,All Cartoons,1967,254,80.0916,0,9.4762,0.8512
1967-02-26,All Cartoons,1967,250,86.2591,0,15.2103,0.7467
1967-02-28,All Cartoons,1967,255,71.5775,0,12.5545,0.6632
1967-03-01,All Cartoons,1967,169,101.9971,0,15.1364,1.0438
1967-03-02,All Cartoons,1967,182,97.8446,0,9.6057,1.0587
1967-03-03,All Cartoons,1967,255,83.0128,0,13.4839,1.1569
1967-03-05,All Cartoons,1967,252,91.5922,0,10.1709,1.0616
1967-03-07,All Cartoons,1967,172,91.2885,0,13.4358,1.0095
1967-03-08,All Cartoons,1967,254,76.7161,0,9.4135,1.0695
1967-03-09,All Cartoons,1967,208,84.4396,0,15.0149,0.979
1967-03-10,All Cartoons,1967,175,90.9549,0,10.0712,1.1302
1967-03-12,All Cartoons,1967,224,85.3822,0,14.1177,1.1204
1967-03-14,All Cartoons,1967,255,63.8348,0,9.0012,1.0589
1967-03-15,All Cartoons,1967,254,86.8143,0,14.218,1.3307
1967-03-16,All Cartoons,1967,253,86.4743,0,10.6119,0.655
1967-03-17,All Cartoons,1967,225,105.9633,0,13.6137,1.1455
1967-03-19,All Cartoons,1967,245,91.778,0,12.4413,0.7327
1967-03-21,All Cartoons,1967,253,89.2922,0,14.4431,1.0625
1967-03-22,All Cartoons,1967,243,106.8266,0,11.4052,0.5925
1967-03-23,All Cartoons,1967,164,105.4724,0,13.2241,0.8424
1967-03-24,All Cartoons,1967,251,83.4701,0,11.4986,1.3241
1967-03-26,All Cartoons,1967,245,92.6501,0,14.7537,1.24
1967-03-28,All Cartoons,1967,252,101.8876,0,10.9752,0.6083
1967-03-29,All Cartoons,1967,252,88.4701,0,14.2399,1.3282
1967-03-30,All Cartoons,1967,241,86.0541,0,8.2408,0.7376
1967-03-31,All Cartoons,1967,252,91.4347,0,14.1501,1.2239
1967-04-02,All Cartoons,1967,214,83.0571,0,9.4448,1.0777
1967-04-04,All Cartoons,1967,250,84.1694,0,14.9357,1.1735
1967-04-05,All Cartoons,1967,253,84.1796,0,7.7692,0.7538
1967-04-06,All Cartoons,1967,252,85.1526,0,13.8451,1.0558
1967-04-07,All Cartoons,1967,237,87.3726,0,10.1821,1.0669
1967-04-09,All Cartoons,1967,85,95.9395,0,15.5743,1.2053
1967-04-11,All Cartoons,1967,255,77.4807,0,11.3761,0.9225
1967-04-12,All Cartoons,1967,248,85.3737,0,14.8857,1.2393
1967-04-13,All Cartoons,1967,196,94.922,0,10.4324,1.0522
1967-04-14,All Cartoons,1967,250,91.4918,0,14.6522,1.3481
1967-04-16,All Cartoons,1967,255,67.2382,0,10.2041,0.6819
1967-04-18,All Cartoons,1967,248,80.1798,0,14.7687,1.0853
1967-04-19,All Cartoons,1967,254,81.5154,0,10.6836,0.9789
1967-04-20,All Cartoons,1967,188,98.1119,0,14.1468,1.1286
1967-04-21,All Cartoons,1967,244,93.5624,0,9.3569,1.0704
1967-04-23,All Cartoons,1967,241,95.9211,0,13.677,0.9527
1967-04-25,All Cartoons,1967,250,89.0966,0,10.2357,1.1464
1967-04-26,All Cartoons,1967,244,94.3793,0,15.9433,1.4546
1967-04-27,All Cartoons,1967,242,97.1274,0,8.3676,0.8036
1967-04-28,All Cartoons,1967,252,88.2758,0,14.3064,1.3727
1967-04-30,All Cartoons,1967,252,84.7571,0,10.0555,0.6361
1967-05-02,All Cartoons,1967,254,78.31,0,14.9065,1.3757
1967-05-03,All Cartoons,1967,252,92.9279,0,11.7727,0.6808
1967-05-04,All Cartoons,1967,255,81.817,0,13.0575,1.3852
1967-05-05,All Cartoons,1967,230,87.288,0,9.5458,1.1462
1967-05-07,Southerners,1967,253,88.3875,0,16.7353,1.3109
1967-05-07,All Cartoons,1967,253,88.3875,0,16.7353,1.3109
1967-05-09,All Cartoons,1967,216,87.4115,0,9.2715,1.0659
1967-05-10,All Cartoons,1967,250,85.4136,0,14.2591,1.0227
1967-05-11,All Cartoons,1967,252,87.2979,0,9.3705,0.8485
1967-05-12,All Cartoons,1967,234,88.9688,0,13.5028,1.1213
1967-05-14,All Cartoons,1967,239,86.3283,0,10.2202,1.1082
1967-05-16,All Cartoons,1967,254,77.3598,0,10.7055,0.5172
1967-05-17,All Cartoons,1967,247,91.7892,0,8.232,0.7558
1967-05-18,All Cartoons,1967,251,69.1181,0,15.2706,1.2695
1967-05-19,All Cartoons,1967,255,65.6863,0,7.9366,0.8159
1967-05-21,All Cartoons,1967,251,96.9185,0,14.1836,1.0877
1967-05-23,All Cartoons,1967,242,90.4347,0,9.4362,1.1204
1967-05-24,All Cartoons,1967,254,87.5174,0,16.1643,1.3247
1967-05-25,All Cartoons,1967,253,85.0374,0,9.7718,1.0788
1967-05-26,All Cartoons,1967,249,94.5434,0,13.938,1.2133
1967-05-28,All Cartoons,1967,254,84.9076,0,10.5537,1.1118
1967-05-30,All Cartoons,1967,254,78.6016,0,9.4594,0.3582
1967-05-31,All Cartoons,1967,245,92.9917,0,9.656,0.8614
1967-06-01,All Cartoons,1967,251,88.2505,0,13.3332,0.6617
1967-06-02,All Cartoons,1967,254,88.1554,0,10.3453,0.7134
1967-06-04,All Cartoons,1967,252,83.243,0,13.7963,1.6188
1967-06-06,All Cartoons,1967,253,80.95,0,10.0571,0.7352
1967-06-07,All Cartoons,1967,252,82.6396,0,9.1869,0.4643
1967-06-08,All Cartoons,1967,251,77.6716,0,11.5353,1.0674
1967-06-09,All Cartoons,1967,222,89.7442,0,13.7099,1.0552
1967-06-11,All Cartoons,1967,241,84.9792,0,10.5159,0.5971
1967-06-13,All Cartoons,1967,254,90.8136,0,11.7164,0.6783
1967-06-14,All Cartoons,1967,244,76.7297,0,8.8876,0.846
1967-06-15,All Cartoons,1967,248,85.5709,0,13.7588,1.1914
1967-06-16,All Cartoons,1967,205,100.8539,0,13.1736,1.1365
1967-06-18,All Cartoons,1967,233,86.8434,0,14.1102,0.7753
1967-06-20,All Cartoons,1967,254,85.8533,0,10.4671,0.6232
1967-06-21,All Cartoons,1967,215,93.2193,0,14.0891,1.3079
1967-06-22,All Cartoons,1967,248,86.902,0,10.8219,0.6626
1967-06-23,All Cartoons,1967,234,97.5281,0,12.3388,0.5864
1967-06-25,All Cartoons,1967,199,98.793,0,11.4471,1.0843
1967-06-27,All Cartoons,1967,242,85.9823,0,12.9975,0.6012
1967-06-28,All Cartoons,1967,252,88.7663,0,10.1091,0.6386
1967-06-29,All Cartoons,1967,255,78.681,0,12.8673,1.1438
1967-06-30,All Cartoons,1967,253,79.1157,0,9.8904,0.8256
